ccode,year,gender,age,age_group,status,geo,pop_emp_geo
CIV,2016,male,61,55-64,student,urban,1808.0
CIV,2016,male,62,55-64,employed,rural,16178.0
CIV,2016,male,62,55-64,employed,urban,10036.0
CIV,2016,male,62,55-64,unemployed,rural,136.0
CIV,2016,male,62,55-64,unemployed,urban,302.0
CIV,2016,male,62,55-64,inactive,rural,2059.0
CIV,2016,male,62,55-64,inactive,urban,2409.0
CIV,2016,male,62,55-64,student,rural,1440.0
CIV,2016,male,62,55-64,student,urban,1685.0
CIV,2016,male,63,55-64,employed,rural,15115.0
CIV,2016,male,63,55-64,employed,urban,9377.0
CIV,2016,male,63,55-64,unemployed,rural,128.0
CIV,2016,male,63,55-64,unemployed,urban,282.0
CIV,2016,male,63,55-64,inactive,rural,1923.0
CIV,2016,male,63,55-64,inactive,urban,2251.0
CIV,2016,male,63,55-64,student,rural,1345.0
CIV,2016,male,63,55-64,student,urban,1575.0
CIV,2016,male,64,55-64,employed,rural,14144.0
CIV,2016,male,64,55-64,employed,urban,8775.0
CIV,2016,male,64,55-64,unemployed,rural,119.0
CIV,2016,male,64,55-64,unemployed,urban,264.0
CIV,2016,male,64,55-64,inactive,rural,1800.0
CIV,2016,male,64,55-64,inactive,urban,2106.0
CIV,2016,male,64,55-64,student,rural,1259.0
CIV,2016,male,64,55-64,student,urban,1473.0
CIV,2017,female,15,15-24,employed,rural,51450.0
CIV,2017,female,15,15-24,employed,urban,61067.0
CIV,2017,female,15,15-24,unemployed,rural,422.0
CIV,2017,female,15,15-24,unemployed,urban,7153.0
CIV,2017,female,15,15-24,inactive,rural,34478.0
CIV,2017,female,15,15-24,inactive,urban,64808.0
CIV,2017,female,15,15-24,student,rural,24976.0
CIV,2017,female,15,15-24,student,urban,46948.0
CIV,2017,female,16,15-24,employed,rural,50263.0
CIV,2017,female,16,15-24,employed,urban,59657.0
CIV,2017,female,16,15-24,unemployed,rural,412.0
CIV,2017,female,16,15-24,unemployed,urban,6989.0
CIV,2017,female,16,15-24,inactive,rural,33682.0
CIV,2017,female,16,15-24,inactive,urban,63312.0
CIV,2017,female,16,15-24,student,rural,24400.0
CIV,2017,female,16,15-24,student,urban,45864.0
CIV,2017,female,17,15-24,employed,rural,48851.0
CIV,2017,female,17,15-24,employed,urban,57982.0
CIV,2017,female,17,15-24,unemployed,rural,400.0
CIV,2017,female,17,15-24,unemployed,urban,6793.0
CIV,2017,female,17,15-24,inactive,rural,32736.0
CIV,2017,female,17,15-24,inactive,urban,61534.0
CIV,2017,female,17,15-24,student,rural,23715.0
CIV,2017,female,17,15-24,student,urban,44576.0
CIV,2017,female,18,15-24,employed,rural,47103.0
CIV,2017,female,18,15-24,employed,urban,55908.0
CIV,2017,female,18,15-24,unemployed,rural,386.0
CIV,2017,female,18,15-24,unemployed,urban,6549.0
CIV,2017,female,18,15-24,inactive,rural,31565.0
CIV,2017,female,18,15-24,inactive,urban,59333.0
CIV,2017,female,18,15-24,student,rural,22866.0
CIV,2017,female,18,15-24,student,urban,42981.0
CIV,2017,female,19,15-24,employed,rural,45147.0
CIV,2017,female,19,15-24,employed,urban,53586.0
CIV,2017,female,19,15-24,unemployed,rural,370.0
CIV,2017,female,19,15-24,unemployed,urban,6277.0
CIV,2017,female,19,15-24,inactive,rural,30254.0
CIV,2017,female,19,15-24,inactive,urban,56869.0
CIV,2017,female,19,15-24,student,rural,21917.0
CIV,2017,female,19,15-24,student,urban,41196.0
CIV,2017,female,20,15-24,employed,rural,43224.0
CIV,2017,female,20,15-24,employed,urban,51304.0
CIV,2017,female,20,15-24,unemployed,rural,354.0
CIV,2017,female,20,15-24,unemployed,urban,6010.0
CIV,2017,female,20,15-24,inactive,rural,28966.0
CIV,2017,female,20,15-24,inactive,urban,54446.0
CIV,2017,female,20,15-24,student,rural,20983.0
CIV,2017,female,20,15-24,student,urban,39442.0
CIV,2017,female,21,15-24,employed,rural,41287.0
CIV,2017,female,21,15-24,employed,urban,49003.0
CIV,2017,female,21,15-24,unemployed,rural,338.0
CIV,2017,female,21,15-24,unemployed,urban,5741.0
CIV,2017,female,21,15-24,inactive,rural,27667.0
CIV,2017,female,21,15-24,inactive,urban,52006.0
CIV,2017,female,21,15-24,student,rural,20042.0
CIV,2017,female,21,15-24,student,urban,37674.0
CIV,2017,female,22,15-24,employed,rural,39475.0
CIV,2017,female,22,15-24,employed,urban,46854.0
CIV,2017,female,22,15-24,unemployed,rural,323.0
CIV,2017,female,22,15-24,unemployed,urban,5489.0
CIV,2017,female,22,15-24,inactive,rural,26454.0
CIV,2017,female,22,15-24,inactive,urban,49724.0
CIV,2017,female,22,15-24,student,rural,19163.0
CIV,2017,female,22,15-24,student,urban,36021.0
CIV,2017,female,23,15-24,employed,rural,37887.0
CIV,2017,female,23,15-24,employed,urban,44969.0
CIV,2017,female,23,15-24,unemployed,rural,310.0
CIV,2017,female,23,15-24,unemployed,urban,5268.0
CIV,2017,female,23,15-24,inactive,rural,25389.0
CIV,2017,female,23,15-24,inactive,urban,47724.0
CIV,2017,female,23,15-24,student,rural,18392.0
CIV,2017,female,23,15-24,student,urban,34572.0
CIV,2017,female,24,15-24,employed,rural,36458.0
CIV,2017,female,24,15-24,employed,urban,43272.0
CIV,2017,female,24,15-24,unemployed,rural,299.0
CIV,2017,female,24,15-24,unemployed,urban,5069.0
CIV,2017,female,24,15-24,inactive,rural,24431.0
CIV,2017,female,24,15-24,inactive,urban,45923.0
CIV,2017,female,24,15-24,student,rural,17698.0
CIV,2017,female,24,15-24,student,urban,33267.0
CIV,2017,female,25,25-34,employed,rural,55529.0
CIV,2017,female,25,25-34,employed,urban,77486.0
CIV,2017,female,25,25-34,unemployed,rural,391.0
CIV,2017,female,25,25-34,unemployed,urban,3891.0
CIV,2017,female,25,25-34,inactive,rural,26133.0
CIV,2017,female,25,25-34,inactive,urban,35002.0
CIV,2017,female,25,25-34,student,rural,0.0
CIV,2017,female,25,25-34,student,urban,0.0
CIV,2017,female,26,25-34,employed,rural,53405.0
CIV,2017,female,26,25-34,employed,urban,74523.0
CIV,2017,female,26,25-34,unemployed,rural,376.0
CIV,2017,female,26,25-34,unemployed,urban,3743.0
CIV,2017,female,26,25-34,inactive,rural,25134.0
CIV,2017,female,26,25-34,inactive,urban,33663.0
CIV,2017,female,26,25-34,student,rural,0.0
CIV,2017,female,26,25-34,student,urban,0.0
CIV,2017,female,27,25-34,employed,rural,51291.0
CIV,2017,female,27,25-34,employed,urban,71572.0
CIV,2017,female,27,25-34,unemployed,rural,361.0
CIV,2017,female,27,25-34,unemployed,urban,3594.0
CIV,2017,female,27,25-34,inactive,rural,24139.0
CIV,2017,female,27,25-34,inactive,urban,32330.0
CIV,2017,female,27,25-34,student,rural,0.0
CIV,2017,female,27,25-34,student,urban,0.0
CIV,2017,female,28,25-34,employed,rural,49125.0
CIV,2017,female,28,25-34,employed,urban,68549.0
CIV,2017,female,28,25-34,unemployed,rural,346.0
CIV,2017,female,28,25-34,unemployed,urban,3442.0
CIV,2017,female,28,25-34,inactive,rural,23119.0
CIV,2017,female,28,25-34,inactive,urban,30965.0
CIV,2017,female,28,25-34,student,rural,0.0
CIV,2017,female,28,25-34,student,urban,0.0
CIV,2017,female,29,25-34,employed,rural,46998.0
CIV,2017,female,29,25-34,employed,urban,65583.0
CIV,2017,female,29,25-34,unemployed,rural,331.0
CIV,2017,female,29,25-34,unemployed,urban,3293.0
CIV,2017,female,29,25-34,inactive,rural,22118.0
CIV,2017,female,29,25-34,inactive,urban,29625.0
CIV,2017,female,29,25-34,student,rural,0.0
CIV,2017,female,29,25-34,student,urban,0.0
CIV,2017,female,30,25-34,employed,rural,44983.0
CIV,2017,female,30,25-34,employed,urban,62770.0
CIV,2017,female,30,25-34,unemployed,rural,317.0
CIV,2017,female,30,25-34,unemployed,urban,3152.0
CIV,2017,female,30,25-34,inactive,rural,21170.0
CIV,2017,female,30,25-34,inactive,urban,28354.0
CIV,2017,female,30,25-34,student,rural,0.0
CIV,2017,female,30,25-34,student,urban,0.0
CIV,2017,female,31,25-34,employed,rural,42964.0
CIV,2017,female,31,25-34,employed,urban,59954.0
CIV,2017,female,31,25-34,unemployed,rural,302.0
CIV,2017,female,31,25-34,unemployed,urban,3011.0
CIV,2017,female,31,25-34,inactive,rural,20220.0
CIV,2017,female,31,25-34,inactive,urban,27082.0
CIV,2017,female,31,25-34,student,rural,0.0
CIV,2017,female,31,25-34,student,urban,0.0
CIV,2017,female,32,25-34,employed,rural,41502.0
CIV,2017,female,32,25-34,employed,urban,57912.0
CIV,2017,female,32,25-34,unemployed,rural,292.0
CIV,2017,female,32,25-34,unemployed,urban,2909.0
CIV,2017,female,32,25-34,inactive,rural,19532.0
CIV,2017,female,32,25-34,inactive,urban,26160.0
CIV,2017,female,32,25-34,student,rural,0.0
CIV,2017,female,32,25-34,student,urban,0.0
CIV,2017,female,33,25-34,employed,rural,40848.0
CIV,2017,female,33,25-34,employed,urban,57001.0
CIV,2017,female,33,25-34,unemployed,rural,288.0
CIV,2017,female,33,25-34,unemployed,urban,2862.0
CIV,2017,female,33,25-34,inactive,rural,19224.0
CIV,2017,female,33,25-34,inactive,urban,25748.0
CIV,2017,female,33,25-34,student,rural,0.0
CIV,2017,female,33,25-34,student,urban,0.0
CIV,2017,female,34,25-34,employed,rural,40699.0
CIV,2017,female,34,25-34,employed,urban,56792.0
CIV,2017,female,34,25-34,unemployed,rural,287.0
CIV,2017,female,34,25-34,unemployed,urban,2852.0
CIV,2017,female,34,25-34,inactive,rural,19154.0
CIV,2017,female,34,25-34,inactive,urban,25654.0
CIV,2017,female,34,25-34,student,rural,0.0
CIV,2017,female,34,25-34,student,urban,0.0
CIV,2017,female,35,35-44,employed,rural,43862.0
CIV,2017,female,35,35-44,employed,urban,53181.0
CIV,2017,female,35,35-44,unemployed,rural,727.0
CIV,2017,female,35,35-44,unemployed,urban,2397.0
CIV,2017,female,35,35-44,inactive,rural,22253.0
CIV,2017,female,35,35-44,inactive,urban,22349.0
CIV,2017,female,35,35-44,student,rural,0.0
CIV,2017,female,35,35-44,student,urban,0.0
CIV,2017,female,36,35-44,employed,rural,43757.0
CIV,2017,female,36,35-44,employed,urban,53053.0
CIV,2017,female,36,35-44,unemployed,rural,726.0
CIV,2017,female,36,35-44,unemployed,urban,2391.0
CIV,2017,female,36,35-44,inactive,rural,22200.0
CIV,2017,female,36,35-44,inactive,urban,22295.0
CIV,2017,female,36,35-44,student,rural,0.0
CIV,2017,female,36,35-44,student,urban,0.0
CIV,2017,female,37,35-44,employed,rural,43257.0
CIV,2017,female,37,35-44,employed,urban,52447.0
CIV,2017,female,37,35-44,unemployed,rural,717.0
CIV,2017,female,37,35-44,unemployed,urban,2364.0
CIV,2017,female,37,35-44,inactive,rural,21946.0
CIV,2017,female,37,35-44,inactive,urban,22040.0
CIV,2017,female,37,35-44,student,rural,0.0
CIV,2017,female,37,35-44,student,urban,0.0
CIV,2017,female,38,35-44,employed,rural,42067.0
CIV,2017,female,38,35-44,employed,urban,51004.0
CIV,2017,female,38,35-44,unemployed,rural,698.0
CIV,2017,female,38,35-44,unemployed,urban,2298.0
CIV,2017,female,38,35-44,inactive,rural,21342.0
CIV,2017,female,38,35-44,inactive,urban,21434.0
CIV,2017,female,38,35-44,student,rural,0.0
CIV,2017,female,38,35-44,student,urban,0.0
CIV,2017,female,39,35-44,employed,rural,40410.0
CIV,2017,female,39,35-44,employed,urban,48995.0
CIV,2017,female,39,35-44,unemployed,rural,670.0
CIV,2017,female,39,35-44,unemployed,urban,2208.0
CIV,2017,female,39,35-44,inactive,rural,20502.0
CIV,2017,female,39,35-44,inactive,urban,20590.0
CIV,2017,female,39,35-44,student,rural,0.0
CIV,2017,female,39,35-44,student,urban,0.0
CIV,2017,female,40,35-44,employed,rural,38851.0
CIV,2017,female,40,35-44,employed,urban,47105.0
CIV,2017,female,40,35-44,unemployed,rural,644.0
CIV,2017,female,40,35-44,unemployed,urban,2123.0
CIV,2017,female,40,35-44,inactive,rural,19711.0
CIV,2017,female,40,35-44,inactive,urban,19795.0
CIV,2017,female,40,35-44,student,rural,0.0
CIV,2017,female,40,35-44,student,urban,0.0
CIV,2017,female,41,35-44,employed,rural,37323.0
CIV,2017,female,41,35-44,employed,urban,45251.0
CIV,2017,female,41,35-44,unemployed,rural,619.0
CIV,2017,female,41,35-44,unemployed,urban,2039.0
CIV,2017,female,41,35-44,inactive,rural,18935.0
CIV,2017,female,41,35-44,inactive,urban,19017.0
CIV,2017,female,41,35-44,student,rural,0.0
CIV,2017,female,41,35-44,student,urban,0.0
CIV,2017,female,42,35-44,employed,rural,35628.0
CIV,2017,female,42,35-44,employed,urban,43196.0
CIV,2017,female,42,35-44,unemployed,rural,591.0
CIV,2017,female,42,35-44,unemployed,urban,1947.0
CIV,2017,female,42,35-44,inactive,rural,18075.0
CIV,2017,female,42,35-44,inactive,urban,18153.0
CIV,2017,female,42,35-44,student,rural,0.0
CIV,2017,female,42,35-44,student,urban,0.0
CIV,2017,female,43,35-44,employed,rural,33741.0
CIV,2017,female,43,35-44,employed,urban,40908.0
CIV,2017,female,43,35-44,unemployed,rural,560.0
CIV,2017,female,43,35-44,unemployed,urban,1843.0
CIV,2017,female,43,35-44,inactive,rural,17118.0
CIV,2017,female,43,35-44,inactive,urban,17192.0
CIV,2017,female,43,35-44,student,rural,0.0
CIV,2017,female,43,35-44,student,urban,0.0
CIV,2017,female,44,35-44,employed,rural,31743.0
CIV,2017,female,44,35-44,employed,urban,38486.0
CIV,2017,female,44,35-44,unemployed,rural,526.0
CIV,2017,female,44,35-44,unemployed,urban,1735.0
CIV,2017,female,44,35-44,inactive,rural,16104.0
CIV,2017,female,44,35-44,inactive,urban,16174.0
CIV,2017,female,44,35-44,student,rural,0.0
CIV,2017,female,44,35-44,student,urban,0.0
CIV,2017,female,45,45-54,employed,rural,32696.0
CIV,2017,female,45,45-54,employed,urban,33088.0
CIV,2017,female,45,45-54,unemployed,rural,593.0
CIV,2017,female,45,45-54,unemployed,urban,1525.0
CIV,2017,female,45,45-54,inactive,rural,16254.0
CIV,2017,female,45,45-54,inactive,urban,13981.0
CIV,2017,female,45,45-54,student,rural,0.0
CIV,2017,female,45,45-54,student,urban,0.0
CIV,2017,female,46,45-54,employed,rural,30440.0
CIV,2017,female,46,45-54,employed,urban,30805.0
CIV,2017,female,46,45-54,unemployed,rural,552.0
CIV,2017,female,46,45-54,unemployed,urban,1420.0
CIV,2017,female,46,45-54,inactive,rural,15133.0
CIV,2017,female,46,45-54,inactive,urban,13016.0
CIV,2017,female,46,45-54,student,rural,0.0
CIV,2017,female,46,45-54,student,urban,0.0
CIV,2017,female,47,45-54,employed,rural,28418.0
CIV,2017,female,47,45-54,employed,urban,28758.0
CIV,2017,female,47,45-54,unemployed,rural,516.0
CIV,2017,female,47,45-54,unemployed,urban,1325.0
CIV,2017,female,47,45-54,inactive,rural,14127.0
CIV,2017,female,47,45-54,inactive,urban,12152.0
CIV,2017,female,47,45-54,student,rural,0.0
CIV,2017,female,47,45-54,student,urban,0.0
CIV,2017,female,48,45-54,employed,rural,26776.0
CIV,2017,female,48,45-54,employed,urban,27097.0
CIV,2017,female,48,45-54,unemployed,rural,486.0
CIV,2017,female,48,45-54,unemployed,urban,1248.0
CIV,2017,female,48,45-54,inactive,rural,13311.0
CIV,2017,female,48,45-54,inactive,urban,11450.0
CIV,2017,female,48,45-54,student,rural,0.0
CIV,2017,female,48,45-54,student,urban,0.0
CIV,2017,female,49,45-54,employed,rural,25400.0
CIV,2017,female,49,45-54,employed,urban,25705.0
CIV,2017,female,49,45-54,unemployed,rural,461.0
CIV,2017,female,49,45-54,unemployed,urban,1184.0
CIV,2017,female,49,45-54,inactive,rural,12627.0
CIV,2017,female,49,45-54,inactive,urban,10861.0
CIV,2017,female,49,45-54,student,rural,0.0
CIV,2017,female,49,45-54,student,urban,0.0
CIV,2017,female,50,45-54,employed,rural,24024.0
CIV,2017,female,50,45-54,employed,urban,24312.0
CIV,2017,female,50,45-54,unemployed,rural,436.0
CIV,2017,female,50,45-54,unemployed,urban,1120.0
CIV,2017,female,50,45-54,inactive,rural,11943.0
CIV,2017,female,50,45-54,inactive,urban,10273.0
CIV,2017,female,50,45-54,student,rural,0.0
CIV,2017,female,50,45-54,student,urban,0.0
CIV,2017,female,51,45-54,employed,rural,22695.0
CIV,2017,female,51,45-54,employed,urban,22967.0
CIV,2017,female,51,45-54,unemployed,rural,412.0
CIV,2017,female,51,45-54,unemployed,urban,1058.0
CIV,2017,female,51,45-54,inactive,rural,11282.0
CIV,2017,female,51,45-54,inactive,urban,9705.0
CIV,2017,female,51,45-54,student,rural,0.0
CIV,2017,female,51,45-54,student,urban,0.0
CIV,2017,female,52,45-54,employed,rural,21429.0
CIV,2017,female,52,45-54,employed,urban,21685.0
CIV,2017,female,52,45-54,unemployed,rural,389.0
CIV,2017,female,52,45-54,unemployed,urban,999.0
CIV,2017,female,52,45-54,inactive,rural,10652.0
CIV,2017,female,52,45-54,inactive,urban,9163.0
CIV,2017,female,52,45-54,student,rural,0.0
CIV,2017,female,52,45-54,student,urban,0.0
CIV,2017,female,53,45-54,employed,rural,20203.0
CIV,2017,female,53,45-54,employed,urban,20446.0
CIV,2017,female,53,45-54,unemployed,rural,367.0
CIV,2017,female,53,45-54,unemployed,urban,942.0
CIV,2017,female,53,45-54,inactive,rural,10044.0
CIV,2017,female,53,45-54,inactive,urban,8639.0
CIV,2017,female,53,45-54,student,rural,0.0
CIV,2017,female,53,45-54,student,urban,0.0
CIV,2017,female,54,45-54,employed,rural,19025.0
CIV,2017,female,54,45-54,employed,urban,19254.0
CIV,2017,female,54,45-54,unemployed,rural,345.0
CIV,2017,female,54,45-54,unemployed,urban,887.0
CIV,2017,female,54,45-54,inactive,rural,9458.0
CIV,2017,female,54,45-54,inactive,urban,8135.0
CIV,2017,female,54,45-54,student,rural,0.0
CIV,2017,female,54,45-54,student,urban,0.0
CIV,2017,female,55,55-64,employed,rural,13489.0
CIV,2017,female,55,55-64,employed,urban,15264.0
CIV,2017,female,55,55-64,unemployed,rural,299.0
CIV,2017,female,55,55-64,unemployed,urban,627.0
CIV,2017,female,55,55-64,inactive,rural,10088.0
CIV,2017,female,55,55-64,inactive,urban,12448.0
CIV,2017,female,55,55-64,student,rural,703.0
CIV,2017,female,55,55-64,student,urban,867.0
CIV,2017,female,56,55-64,employed,rural,12703.0
CIV,2017,female,56,55-64,employed,urban,14374.0
CIV,2017,female,56,55-64,unemployed,rural,282.0
CIV,2017,female,56,55-64,unemployed,urban,590.0
CIV,2017,female,56,55-64,inactive,rural,9500.0
CIV,2017,female,56,55-64,inactive,urban,11723.0
CIV,2017,female,56,55-64,student,rural,662.0
CIV,2017,female,56,55-64,student,urban,816.0
CIV,2017,female,57,55-64,employed,rural,11951.0
CIV,2017,female,57,55-64,employed,urban,13524.0
CIV,2017,female,57,55-64,unemployed,rural,265.0
CIV,2017,female,57,55-64,unemployed,urban,555.0
CIV,2017,female,57,55-64,inactive,rural,8938.0
CIV,2017,female,57,55-64,inactive,urban,11028.0
CIV,2017,female,57,55-64,student,rural,623.0
CIV,2017,female,57,55-64,student,urban,768.0
CIV,2017,female,58,55-64,employed,rural,11228.0
CIV,2017,female,58,55-64,employed,urban,12705.0
CIV,2017,female,58,55-64,unemployed,rural,249.0
CIV,2017,female,58,55-64,unemployed,urban,521.0
CIV,2017,female,58,55-64,inactive,rural,8397.0
CIV,2017,female,58,55-64,inactive,urban,10361.0
CIV,2017,female,58,55-64,student,rural,585.0
CIV,2017,female,58,55-64,student,urban,722.0
CIV,2017,female,59,55-64,employed,rural,10533.0
CIV,2017,female,59,55-64,employed,urban,11918.0
CIV,2017,female,59,55-64,unemployed,rural,233.0
CIV,2017,female,59,55-64,unemployed,urban,490.0
CIV,2017,female,59,55-64,inactive,rural,7877.0
CIV,2017,female,59,55-64,inactive,urban,9720.0
CIV,2017,female,59,55-64,student,rural,549.0
CIV,2017,female,59,55-64,student,urban,677.0
CIV,2017,female,60,55-64,employed,rural,9871.0
CIV,2017,female,60,55-64,employed,urban,11170.0
CIV,2017,female,60,55-64,unemployed,rural,219.0
CIV,2017,female,60,55-64,unemployed,urban,458.0
CIV,2017,female,60,55-64,inactive,rural,7383.0
CIV,2017,female,60,55-64,inactive,urban,9109.0
CIV,2017,female,60,55-64,student,rural,514.0
CIV,2017,female,60,55-64,student,urban,635.0
CIV,2017,female,61,55-64,employed,rural,9244.0
CIV,2017,female,61,55-64,employed,urban,10460.0
CIV,2017,female,61,55-64,unemployed,rural,205.0
CIV,2017,female,61,55-64,unemployed,urban,429.0
CIV,2017,female,61,55-64,inactive,rural,6913.0
CIV,2017,female,61,55-64,inactive,urban,8531.0
CIV,2017,female,61,55-64,student,rural,482.0
CIV,2017,female,61,55-64,student,urban,594.0
CIV,2017,female,62,55-64,employed,rural,8629.0
CIV,2017,female,62,55-64,employed,urban,9765.0
CIV,2017,female,62,55-64,unemployed,rural,191.0
CIV,2017,female,62,55-64,unemployed,urban,401.0
CIV,2017,female,62,55-64,inactive,rural,6454.0
CIV,2017,female,62,55-64,inactive,urban,7963.0
CIV,2017,female,62,55-64,student,rural,449.0
CIV,2017,female,62,55-64,student,urban,555.0
CIV,2017,female,63,55-64,employed,rural,8017.0
CIV,2017,female,63,55-64,employed,urban,9072.0
CIV,2017,female,63,55-64,unemployed,rural,178.0
CIV,2017,female,63,55-64,unemployed,urban,372.0
CIV,2017,female,63,55-64,inactive,rural,5996.0
CIV,2017,female,63,55-64,inactive,urban,7398.0
CIV,2017,female,63,55-64,student,rural,418.0
CIV,2017,female,63,55-64,student,urban,515.0
CIV,2017,female,64,55-64,employed,rural,7416.0
CIV,2017,female,64,55-64,employed,urban,8391.0
CIV,2017,female,64,55-64,unemployed,rural,164.0
CIV,2017,female,64,55-64,unemployed,urban,345.0
CIV,2017,female,64,55-64,inactive,rural,5546.0
CIV,2017,female,64,55-64,inactive,urban,6843.0
CIV,2017,female,64,55-64,student,rural,386.0
CIV,2017,female,64,55-64,student,urban,477.0
CIV,2017,male,15,15-24,employed,rural,75120.0
CIV,2017,male,15,15-24,employed,urban,73720.0
CIV,2017,male,15,15-24,unemployed,rural,671.0
CIV,2017,male,15,15-24,unemployed,urban,6272.0
CIV,2017,male,15,15-24,inactive,rural,11264.0
CIV,2017,male,15,15-24,inactive,urban,25902.0
CIV,2017,male,15,15-24,student,rural,32922.0
CIV,2017,male,15,15-24,student,urban,75708.0
CIV,2017,male,16,15-24,employed,rural,73711.0
CIV,2017,male,16,15-24,employed,urban,72338.0
CIV,2017,male,16,15-24,unemployed,rural,659.0
CIV,2017,male,16,15-24,unemployed,urban,6154.0
CIV,2017,male,16,15-24,inactive,rural,11053.0
CIV,2017,male,16,15-24,inactive,urban,25416.0
CIV,2017,male,16,15-24,student,rural,32305.0
CIV,2017,male,16,15-24,student,urban,74288.0
CIV,2017,male,17,15-24,employed,rural,71793.0
CIV,2017,male,17,15-24,employed,urban,70456.0
CIV,2017,male,17,15-24,unemployed,rural,642.0
CIV,2017,male,17,15-24,unemployed,urban,5994.0
CIV,2017,male,17,15-24,inactive,rural,10765.0
CIV,2017,male,17,15-24,inactive,urban,24755.0
CIV,2017,male,17,15-24,student,rural,31464.0
CIV,2017,male,17,15-24,student,urban,72355.0
CIV,2017,male,18,15-24,employed,rural,69116.0
CIV,2017,male,18,15-24,employed,urban,67828.0
CIV,2017,male,18,15-24,unemployed,rural,618.0
CIV,2017,male,18,15-24,unemployed,urban,5770.0
CIV,2017,male,18,15-24,inactive,rural,10363.0
CIV,2017,male,18,15-24,inactive,urban,23832.0
CIV,2017,male,18,15-24,student,rural,30291.0
CIV,2017,male,18,15-24,student,urban,69656.0
CIV,2017,male,19,15-24,employed,rural,65954.0
CIV,2017,male,19,15-24,employed,urban,64726.0
CIV,2017,male,19,15-24,unemployed,rural,590.0
CIV,2017,male,19,15-24,unemployed,urban,5506.0
CIV,2017,male,19,15-24,inactive,rural,9889.0
CIV,2017,male,19,15-24,inactive,urban,22742.0
CIV,2017,male,19,15-24,student,rural,28905.0
CIV,2017,male,19,15-24,student,urban,66471.0
CIV,2017,male,20,15-24,employed,rural,62849.0
CIV,2017,male,20,15-24,employed,urban,61679.0
CIV,2017,male,20,15-24,unemployed,rural,562.0
CIV,2017,male,20,15-24,unemployed,urban,5247.0
CIV,2017,male,20,15-24,inactive,rural,9424.0
CIV,2017,male,20,15-24,inactive,urban,21671.0
CIV,2017,male,20,15-24,student,rural,27544.0
CIV,2017,male,20,15-24,student,urban,63341.0
CIV,2017,male,21,15-24,employed,rural,59710.0
CIV,2017,male,21,15-24,employed,urban,58598.0
CIV,2017,male,21,15-24,unemployed,rural,534.0
CIV,2017,male,21,15-24,unemployed,urban,4985.0
CIV,2017,male,21,15-24,inactive,rural,8953.0
CIV,2017,male,21,15-24,inactive,urban,20589.0
CIV,2017,male,21,15-24,student,rural,26169.0
CIV,2017,male,21,15-24,student,urban,60177.0
CIV,2017,male,22,15-24,employed,rural,56754.0
CIV,2017,male,22,15-24,employed,urban,55696.0
CIV,2017,male,22,15-24,unemployed,rural,507.0
CIV,2017,male,22,15-24,unemployed,urban,4739.0
CIV,2017,male,22,15-24,inactive,rural,8510.0
CIV,2017,male,22,15-24,inactive,urban,19569.0
CIV,2017,male,22,15-24,student,rural,24873.0
CIV,2017,male,22,15-24,student,urban,57197.0
CIV,2017,male,23,15-24,employed,rural,54147.0
CIV,2017,male,23,15-24,employed,urban,53138.0
CIV,2017,male,23,15-24,unemployed,rural,484.0
CIV,2017,male,23,15-24,unemployed,urban,4521.0
CIV,2017,male,23,15-24,inactive,rural,8119.0
CIV,2017,male,23,15-24,inactive,urban,18670.0
CIV,2017,male,23,15-24,student,rural,23730.0
CIV,2017,male,23,15-24,student,urban,54571.0
CIV,2017,male,24,15-24,employed,rural,51801.0
CIV,2017,male,24,15-24,employed,urban,50837.0
CIV,2017,male,24,15-24,unemployed,rural,463.0
CIV,2017,male,24,15-24,unemployed,urban,4325.0
CIV,2017,male,24,15-24,inactive,rural,7767.0
CIV,2017,male,24,15-24,inactive,urban,17862.0
CIV,2017,male,24,15-24,student,rural,22703.0
CIV,2017,male,24,15-24,student,urban,52207.0
CIV,2017,male,25,25-34,employed,rural,75601.0
CIV,2017,male,25,25-34,employed,urban,95203.0
CIV,2017,male,25,25-34,unemployed,rural,536.0
CIV,2017,male,25,25-34,unemployed,urban,3655.0
CIV,2017,male,25,25-34,inactive,rural,7978.0
CIV,2017,male,25,25-34,inactive,urban,13218.0
CIV,2017,male,25,25-34,student,rural,911.0
CIV,2017,male,25,25-34,student,urban,1510.0
CIV,2017,male,26,25-34,employed,rural,72157.0
CIV,2017,male,26,25-34,employed,urban,90867.0
CIV,2017,male,26,25-34,unemployed,rural,511.0
CIV,2017,male,26,25-34,unemployed,urban,3489.0
CIV,2017,male,26,25-34,inactive,rural,7615.0
CIV,2017,male,26,25-34,inactive,urban,12616.0
CIV,2017,male,26,25-34,student,rural,869.0
CIV,2017,male,26,25-34,student,urban,1441.0
CIV,2017,male,27,25-34,employed,rural,68963.0
CIV,2017,male,27,25-34,employed,urban,86844.0
CIV,2017,male,27,25-34,unemployed,rural,489.0
CIV,2017,male,27,25-34,unemployed,urban,3334.0
CIV,2017,male,27,25-34,inactive,rural,7278.0
CIV,2017,male,27,25-34,inactive,urban,12057.0
CIV,2017,male,27,25-34,student,rural,831.0
CIV,2017,male,27,25-34,student,urban,1377.0
CIV,2017,male,28,25-34,employed,rural,66054.0
CIV,2017,male,28,25-34,employed,urban,83181.0
CIV,2017,male,28,25-34,unemployed,rural,468.0
CIV,2017,male,28,25-34,unemployed,urban,3194.0
